Index,Image,Score
0,movie_1065.jpg,3.9
1,game_0775.jpg,4.1
2,movie_1964.jpg,4.2
3,game_1666.jpg,1.2
4,movie_0393.jpg,3.4
5,game_2900.jpg,2.8
6,game_0278.jpg,3.9
7,game_1662.jpg,4.4
8,game_1812.jpg,3.7
9,game_0192.jpg,0.8
10,movie_0355.jpg,4.2
11,game_0879.jpg,4.6
12,game_2462.jpg,3.4
13,movie_0957.jpg,2.6
14,game_2211.jpg,3.9
15,movie_2588.jpg,3.7
16,movie_1078.jpg,3.9
17,game_0576.jpg,4.5
18,movie_0018.jpg,3.7
19,movie_0536.jpg,4.7
20,movie_0742.jpg,3.0
21,game_2835.jpg,3.9
22,game_2666.jpg,4.0
23,game_0211.jpg,0.3
24,movie_2542.jpg,4.0
25,movie_0024.jpg,4.0
26,movie_2806.jpg,4.8
27,movie_0557.jpg,3.8
28,game_1803.jpg,4.8
29,movie_2068.jpg,4.9
30,game_1998.jpg,4.3
31,movie_0093.jpg,3.0
32,movie_0988.jpg,4.3
33,movie_1648.jpg,4.3
34,movie_0043.jpg,4.0
35,movie_1225.jpg,4.2
36,game_1209.jpg,3.7
37,movie_2512.jpg,4.6
38,movie_0910.jpg,4.5
39,game_0101.jpg,2.8
40,movie_2777.jpg,2.2
41,game_0618.jpg,4.1
42,movie_0596.jpg,4.4
43,game_2576.jpg,4.3
44,movie_0008.jpg,3.8
45,game_2461.jpg,4.6
46,movie_1331.jpg,3.1
47,movie_2281.jpg,4.2
48,game_2320.jpg,3.7
49,movie_0751.jpg,4.7
50,movie_2158.jpg,4.1
51,movie_2240.jpg,3.5
52,game_1681.jpg,3.9
53,game_2013.jpg,2.2
54,game_0854.jpg,2.2
55,game_1778.jpg,3.1
56,game_2154.jpg,3.8
57,movie_1405.jpg,4.8
58,game_1465.jpg,4.1
59,game_2588.jpg,3.7
60,movie_2415.jpg,4.0
61,game_0128.jpg,4.6
62,movie_0158.jpg,4.1
63,game_1501.jpg,4.4
64,game_1204.jpg,3.0
65,movie_2824.jpg,4.2
66,movie_2342.jpg,2.9
67,game_2910.jpg,3.5
68,movie_0872.jpg,4.5
69,movie_0446.jpg,3.7
70,movie_2697.jpg,3.8
71,game_2726.jpg,4.3
72,movie_0762.jpg,2.9
73,movie_0245.jpg,4.3
74,movie_2764.jpg,3.8
75,game_0490.jpg,0.9
76,game_2806.jpg,3.3
77,game_0977.jpg,3.9
78,game_0383.jpg,4.3
79,movie_1801.jpg,3.8
80,movie_2546.jpg,3.7
81,movie_0483.jpg,3.9
82,game_1073.jpg,4.3
83,movie_1527.jpg,3.7
84,movie_1572.jpg,4.3
85,game_2296.jpg,4.8
86,game_0791.jpg,3.8
87,game_2174.jpg,1.2
88,movie_1384.jpg,4.6
89,game_0223.jpg,1.2
90,movie_1852.jpg,4.2
91,movie_1194.jpg,1.3
92,movie_2561.jpg,3.8
93,movie_0178.jpg,3.6
94,movie_2001.jpg,4.7
95,movie_0591.jpg,4.6
96,game_1915.jpg,4.8
97,game_0571.jpg,4.3
98,movie_2883.jpg,4.8
99,movie_0165.jpg,3.6
100,game_1641.jpg,4.0
101,game_1676.jpg,4.1
102,game_2441.jpg,3.7
103,game_1530.jpg,3.6
104,game_2937.jpg,2.9
105,game_2791.jpg,3.6
106,movie_0291.jpg,4.1
107,movie_0036.jpg,1.9
108,game_0603.jpg,3.2
109,game_1593.jpg,2.7
110,game_2905.jpg,3.2
111,movie_2786.jpg,4.1
112,movie_0611.jpg,3.3
113,movie_2713.jpg,3.9
114,movie_0926.jpg,3.5
115,movie_2045.jpg,4.1
116,movie_1992.jpg,3.7
117,movie_1733.jpg,0.9
118,game_2714.jpg,3.9
119,game_0367.jpg,4.1
120,movie_0663.jpg,4.6
121,game_0586.jpg,4.4
122,game_2720.jpg,3.9
123,game_0262.jpg,0.5
124,movie_1997.jpg,4.1
125,game_2804.jpg,2.5
126,game_1629.jpg,4.3
127,movie_1209.jpg,4.5
128,movie_1848.jpg,4.6
129,movie_1051.jpg,4.4
130,game_2358.jpg,3.2
131,game_2595.jpg,4.0
132,game_0449.jpg,1.3
133,game_0657.jpg,2.7
134,movie_1631.jpg,4.2
135,game_2136.jpg,1.7
136,movie_0255.jpg,1.9
137,movie_2236.jpg,1.5
138,movie_0772.jpg,3.2
139,game_2140.jpg,3.7
140,game_2747.jpg,4.3
141,game_0056.jpg,3.8
142,movie_2570.jpg,4.2
143,movie_1629.jpg,4.6
144,movie_1837.jpg,4.7
145,game_0795.jpg,4.5
146,game_0358.jpg,2.4
147,movie_2272.jpg,4.1
148,movie_1787.jpg,3.8
149,movie_0830.jpg,3.7
150,movie_0625.jpg,2.6
151,game_1578.jpg,4.0
152,movie_1896.jpg,3.5
153,game_1712.jpg,3.8
154,movie_1342.jpg,3.8
155,movie_2297.jpg,2.0
156,game_2808.jpg,3.8
157,game_0320.jpg,4.4
158,movie_0413.jpg,3.0
