Index,Image,Score
0,movie_1065.jpg,1.0
1,game_0775.jpg,0.5
2,movie_1964.jpg,1.2
3,game_1666.jpg,0.1
4,movie_0393.jpg,0.3
5,game_2900.jpg,0.9
6,game_0278.jpg,0.3
7,game_1662.jpg,1.5
8,game_1812.jpg,0.5
9,game_0192.jpg,0.0
10,movie_0355.jpg,1.0
11,game_0879.jpg,0.8
12,game_2462.jpg,0.8
13,movie_0957.jpg,1.2
14,game_2211.jpg,2.0
15,movie_2588.jpg,1.0
16,movie_1078.jpg,1.2
17,game_0576.jpg,0.8
18,movie_0018.jpg,0.7
19,movie_0536.jpg,1.8
20,movie_0742.jpg,1.8
21,game_2835.jpg,0.4
22,game_2666.jpg,0.7
23,game_0211.jpg,0.0
24,movie_2542.jpg,1.2
25,movie_0024.jpg,1.2
26,movie_2806.jpg,2.8
27,movie_0557.jpg,2.0
28,game_1803.jpg,2.2
29,movie_2068.jpg,1.8
30,game_1998.jpg,1.2
31,movie_0093.jpg,1.0
32,movie_0988.jpg,1.5
33,movie_1648.jpg,2.8
34,movie_0043.jpg,3.2
35,movie_1225.jpg,3.4
36,game_1209.jpg,3.0
37,movie_2512.jpg,1.8
38,movie_0910.jpg,2.8
39,game_0101.jpg,1.2
40,movie_2777.jpg,2.2
41,game_0618.jpg,2.5
42,movie_0596.jpg,0.7
43,game_2576.jpg,2.5
44,movie_0008.jpg,2.8
45,game_2461.jpg,1.2
46,movie_1331.jpg,1.0
47,movie_2281.jpg,2.8
48,game_2320.jpg,2.0
49,movie_0751.jpg,1.6
50,movie_2158.jpg,2.0
51,movie_2240.jpg,1.8
52,game_1681.jpg,1.6
53,game_2013.jpg,0.8
54,game_0854.jpg,1.8
55,game_1778.jpg,2.5
56,game_2154.jpg,1.2
57,movie_1405.jpg,2.8
58,game_1465.jpg,1.3
59,game_2588.jpg,1.0
60,movie_2415.jpg,3.3
61,game_0128.jpg,1.3
62,movie_0158.jpg,1.9
63,game_1501.jpg,1.1
64,game_1204.jpg,2.4
65,movie_2824.jpg,2.8
66,movie_2342.jpg,1.6
67,game_2910.jpg,1.2
68,movie_0872.jpg,1.8
69,movie_0446.jpg,1.8
70,movie_2697.jpg,2.5
71,game_2726.jpg,3.2
72,movie_0762.jpg,1.0
73,movie_0245.jpg,3.1
74,movie_2764.jpg,2.7
75,game_0490.jpg,0.2
76,game_2806.jpg,1.8
77,game_0977.jpg,3.0
78,game_0383.jpg,1.7
79,movie_1801.jpg,1.6
80,movie_2546.jpg,2.7
81,movie_0483.jpg,2.9
82,game_1073.jpg,1.5
83,movie_1527.jpg,1.1
84,movie_1572.jpg,0.8
85,game_2296.jpg,3.2
86,game_0791.jpg,2.6
87,game_2174.jpg,1.4
88,movie_1384.jpg,3.4
89,game_0223.jpg,2.9
90,movie_1852.jpg,3.1
91,movie_1194.jpg,2.0
92,movie_2561.jpg,3.5
93,movie_0178.jpg,1.9
94,movie_2001.jpg,2.6
95,movie_0591.jpg,2.9
96,game_1915.jpg,2.8
97,game_0571.jpg,3.0
98,movie_2883.jpg,2.3
99,movie_0165.jpg,1.8
100,game_1641.jpg,2.6
101,game_1676.jpg,2.6
102,game_2441.jpg,1.1
103,game_1530.jpg,1.1
104,game_2937.jpg,0.5
105,game_2791.jpg,0.6
106,movie_0291.jpg,1.5
107,movie_0036.jpg,0.5
108,game_0603.jpg,1.2
109,game_1593.jpg,0.6
110,game_2905.jpg,2.5
111,movie_2786.jpg,3.2
112,movie_0611.jpg,1.4
113,movie_2713.jpg,3.8
114,movie_0926.jpg,3.0
115,movie_2045.jpg,2.3
116,movie_1992.jpg,2.3
117,movie_1733.jpg,0.4
118,game_2714.jpg,3.2
119,game_0367.jpg,2.2
120,movie_0663.jpg,1.7
121,game_0586.jpg,0.4
122,game_2720.jpg,3.1
123,game_0262.jpg,1.3
124,movie_1997.jpg,2.0
125,game_2804.jpg,0.9
126,game_1629.jpg,1.8
127,movie_1209.jpg,1.5
128,movie_1848.jpg,1.9
129,movie_1051.jpg,2.8
130,game_2358.jpg,1.7
131,game_2595.jpg,1.0
132,game_0449.jpg,1.4
133,game_0657.jpg,2.3
134,movie_1631.jpg,2.8
135,game_2136.jpg,1.8
136,movie_0255.jpg,2.5
137,movie_2236.jpg,1.6
138,movie_0772.jpg,2.1
139,game_2140.jpg,1.7
140,game_2747.jpg,1.9
141,game_0056.jpg,0.8
142,movie_2570.jpg,2.5
143,movie_1629.jpg,1.8
144,movie_1837.jpg,3.1
145,game_0795.jpg,1.8
146,game_0358.jpg,1.5
147,movie_2272.jpg,2.9
148,movie_1787.jpg,2.4
149,movie_0830.jpg,1.9
150,movie_0625.jpg,2.6
151,game_1578.jpg,1.3
152,movie_1896.jpg,2.2
153,game_1712.jpg,1.6
154,movie_1342.jpg,2.7
155,movie_2297.jpg,2.9
156,game_2808.jpg,2.4
157,game_0320.jpg,1.3
158,movie_0413.jpg,1.7
159,game_2385.jpg,1.8
160,game_0071.jpg,1.8
161,movie_2744.jpg,3.5
162,game_2184.jpg,1.6
163,game_1264.jpg,1.4
164,movie_1038.jpg,2.5
165,game_1237.jpg,2.0
166,game_2326.jpg,1.8
167,game_2944.jpg,1.0
168,movie_0362.jpg,2.9
169,game_0226.jpg,1.2
170,game_2474.jpg,1.7
171,movie_0182.jpg,1.7
172,movie_0037.jpg,2.6
173,movie_2430.jpg,2.7
174,game_0166.jpg,1.8
175,game_0103.jpg,2.4
176,game_2122.jpg,1.7
177,movie_0281.jpg,2.4
178,movie_2227.jpg,3.1
179,game_0410.jpg,2.8
180,movie_2760.jpg,2.4
181,game_0998.jpg,3.0
182,movie_1172.jpg,3.5
183,game_2338.jpg,0.7
184,movie_0886.jpg,2.1
185,game_1508.jpg,1.2
186,game_0112.jpg,0.5
187,game_2782.jpg,3.9
188,movie_2258.jpg,2.3
189,game_0754.jpg,1.2
