Index,Image,Score
0,movie_1065.jpg,2.3
1,game_0775.jpg,1.5
2,movie_1964.jpg,2.3
3,game_1666.jpg,0.5
4,movie_0393.jpg,1.9
5,game_2900.jpg,3.7
6,game_0278.jpg,1.9
7,game_1662.jpg,3.1
8,game_1812.jpg,1.0
9,game_0192.jpg,0.0
10,movie_0355.jpg,4.5
11,game_0879.jpg,3.3
12,game_2462.jpg,3.3
13,movie_0957.jpg,2.9
14,game_2211.jpg,2.1
15,movie_2588.jpg,3.0
16,movie_1078.jpg,2.6
17,game_0576.jpg,1.9
18,movie_0018.jpg,2.2
19,movie_0536.jpg,5.0
20,movie_0742.jpg,3.2
21,game_2835.jpg,0.6
22,game_2666.jpg,1.6
23,game_0211.jpg,0.0
24,movie_2542.jpg,3.5
25,movie_0024.jpg,2.7
26,movie_2806.jpg,3.0
27,movie_0557.jpg,3.8
28,game_1803.jpg,3.7
29,movie_2068.jpg,4.2
30,game_1998.jpg,3.2
31,movie_0093.jpg,2.3
32,movie_0988.jpg,5.0
33,movie_1648.jpg,4.7
34,movie_0043.jpg,4.8
35,movie_1225.jpg,5.0
36,game_1209.jpg,3.7
37,movie_2512.jpg,3.1
38,movie_0910.jpg,3.5
39,game_0101.jpg,2.9
40,movie_2777.jpg,4.2
41,game_0618.jpg,1.4
42,movie_0596.jpg,2.1
43,game_2576.jpg,4.3
44,movie_0008.jpg,3.7
45,game_2461.jpg,1.1
46,movie_1331.jpg,1.0
47,movie_2281.jpg,3.8
48,game_2320.jpg,3.2
49,movie_0751.jpg,3.4
50,movie_2158.jpg,2.7
51,movie_2240.jpg,3.2
52,game_1681.jpg,2.5
53,game_2013.jpg,2.0
54,game_0854.jpg,1.8
55,game_1778.jpg,3.2
56,game_2154.jpg,1.4
57,movie_1405.jpg,2.9
58,game_1465.jpg,3.7
59,game_2588.jpg,2.9
60,movie_2415.jpg,4.6
61,game_0128.jpg,1.6
62,movie_0158.jpg,3.0
63,game_1501.jpg,2.3
64,game_1204.jpg,0.9
65,movie_2824.jpg,4.4
66,movie_2342.jpg,3.0
67,game_2910.jpg,2.1
68,movie_0872.jpg,2.7
69,movie_0446.jpg,0.7
70,movie_2697.jpg,3.6
71,game_2726.jpg,4.9
72,movie_0762.jpg,1.3
73,movie_0245.jpg,4.9
74,movie_2764.jpg,3.0
75,game_0490.jpg,0.5
76,game_2806.jpg,0.4
77,game_0977.jpg,1.8
78,game_0383.jpg,2.1
79,movie_1801.jpg,1.9
80,movie_2546.jpg,4.4
81,movie_0483.jpg,1.9
82,game_1073.jpg,1.2
83,movie_1527.jpg,2.1
84,movie_1572.jpg,4.3
85,game_2296.jpg,1.8
86,game_0791.jpg,1.9
87,game_2174.jpg,0.0
88,movie_1384.jpg,5.0
89,game_0223.jpg,1.2
90,movie_1852.jpg,4.9
91,movie_1194.jpg,0.6
92,movie_2561.jpg,3.0
93,movie_0178.jpg,2.7
94,movie_2001.jpg,3.2
95,movie_0591.jpg,4.1
96,game_1915.jpg,3.8
97,game_0571.jpg,4.4
98,movie_2883.jpg,3.3
99,movie_0165.jpg,-0.0
100,game_1641.jpg,0.6
101,game_1676.jpg,4.8
102,game_2441.jpg,0.8
103,game_1530.jpg,1.5
104,game_2937.jpg,0.2
105,game_2791.jpg,1.0
106,movie_0291.jpg,2.8
107,movie_0036.jpg,3.2
108,game_0603.jpg,1.2
109,game_1593.jpg,0.7
110,game_2905.jpg,4.3
111,movie_2786.jpg,1.8
112,movie_0611.jpg,2.0
113,movie_2713.jpg,3.9
114,movie_0926.jpg,3.2
115,movie_2045.jpg,2.7
116,movie_1992.jpg,3.7
117,movie_1733.jpg,1.9
118,game_2714.jpg,2.3
119,game_0367.jpg,2.2
120,movie_0663.jpg,2.9
121,game_0586.jpg,1.9
122,game_2720.jpg,4.2
123,game_0262.jpg,3.0
124,movie_1997.jpg,3.0
125,game_2804.jpg,2.1
126,game_1629.jpg,1.9
127,movie_1209.jpg,3.1
128,movie_1848.jpg,2.8
129,movie_1051.jpg,3.1
130,game_2358.jpg,2.0
131,game_2595.jpg,1.5
132,game_0449.jpg,2.2
133,game_0657.jpg,3.3
134,movie_1631.jpg,3.0
135,game_2136.jpg,2.8
136,movie_0255.jpg,2.9
137,movie_2236.jpg,2.9
138,movie_0772.jpg,2.8
139,game_2140.jpg,3.2
140,game_2747.jpg,2.7
141,game_0056.jpg,2.1
142,movie_2570.jpg,3.1
143,movie_1629.jpg,2.5
144,movie_1837.jpg,2.9
145,game_0795.jpg,2.6
146,game_0358.jpg,2.0
147,movie_2272.jpg,3.7
148,movie_1787.jpg,3.5
149,movie_0830.jpg,2.9
150,movie_0625.jpg,3.7
151,game_1578.jpg,2.0
152,movie_1896.jpg,3.3
153,game_1712.jpg,3.0
154,movie_1342.jpg,3.1
155,movie_2297.jpg,4.1
156,game_2808.jpg,1.5
157,game_0320.jpg,1.4
158,movie_0413.jpg,3.5
159,game_2385.jpg,2.2
160,game_0071.jpg,2.2
161,movie_2744.jpg,4.0
162,game_2184.jpg,1.5
163,game_1264.jpg,1.9
164,movie_1038.jpg,3.1
165,game_1237.jpg,2.8
166,game_2326.jpg,2.2
167,game_2944.jpg,2.1
168,movie_0362.jpg,2.9
169,game_0226.jpg,2.1
170,game_2474.jpg,2.2
171,movie_0182.jpg,3.4
172,movie_0037.jpg,3.0
173,movie_2430.jpg,3.1
174,game_0166.jpg,3.0
175,game_0103.jpg,2.9
176,game_2122.jpg,1.7
177,movie_0281.jpg,3.6
178,movie_2227.jpg,3.4
179,game_0410.jpg,2.4
180,movie_2760.jpg,3.4
181,game_0998.jpg,1.8
182,movie_1172.jpg,3.8
183,game_2338.jpg,0.6
184,movie_0886.jpg,2.2
185,game_1508.jpg,0.8
186,game_0112.jpg,2.2
187,game_2782.jpg,2.8
188,movie_2258.jpg,3.1
189,game_0754.jpg,3.5
190,game_0758.jpg,2.1
191,game_0283.jpg,2.2
192,game_2896.jpg,3.2
193,game_2765.jpg,1.8
194,movie_2638.jpg,2.7
195,movie_1910.jpg,4.1
196,movie_2485.jpg,2.8
197,movie_2388.jpg,4.0
198,game_1174.jpg,3.2
199,movie_1551.jpg,2.7
200,game_1783.jpg,3.0
201,game_1718.jpg,1.6
202,game_0470.jpg,2.0
203,movie_0246.jpg,2.0
204,game_1276.jpg,2.5
205,movie_0197.jpg,4.2
206,game_0904.jpg,1.9
207,movie_1396.jpg,2.2
208,movie_0149.jpg,4.0
209,game_2999.jpg,1.3
210,game_1158.jpg,1.3
211,movie_0833.jpg,3.6
212,game_2277.jpg,1.8
213,game_1109.jpg,2.0
214,movie_1569.jpg,1.9
215,game_1127.jpg,1.3
216,game_0386.jpg,2.8
217,game_1134.jpg,2.8
218,game_1135.jpg,3.9
219,game_2655.jpg,3.9
220,movie_0227.jpg,3.6
221,movie_0039.jpg,2.9
222,game_2400.jpg,2.5
223,movie_0471.jpg,3.0
224,movie_0421.jpg,2.6
225,movie_1243.jpg,3.0
226,movie_2286.jpg,2.8
227,game_0804.jpg,1.9
228,game_1592.jpg,3.6
229,movie_2255.jpg,2.9
230,movie_1079.jpg,3.8
231,movie_2704.jpg,4.5
232,movie_2915.jpg,2.0
233,movie_2328.jpg,4.0
234,movie_2445.jpg,3.1
235,movie_0592.jpg,3.7
236,movie_2888.jpg,3.4
237,movie_0944.jpg,3.6
238,game_0703.jpg,2.1
239,game_0940.jpg,2.1
240,game_2350.jpg,2.9
241,game_2814.jpg,2.0
242,game_1175.jpg,2.1
243,movie_0303.jpg,4.0
244,game_1208.jpg,1.7
245,movie_2856.jpg,3.9
246,movie_2334.jpg,2.2
247,game_0852.jpg,3.0
248,movie_0185.jpg,3.8
249,game_2604.jpg,1.6
250,game_2650.jpg,1.3
251,game_2585.jpg,1.5
252,game_1242.jpg,3.2
253,movie_1715.jpg,2.6
254,movie_0458.jpg,3.1
255,game_0729.jpg,1.8
256,movie_1314.jpg,3.7
257,game_1753.jpg,1.9
258,game_1658.jpg,3.0
259,game_1065.jpg,2.5
260,game_2043.jpg,2.0
261,movie_2206.jpg,4.8
262,game_0740.jpg,4.2
263,movie_1451.jpg,3.1
264,game_1586.jpg,1.8
265,game_2598.jpg,2.9
266,game_2543.jpg,1.9
267,movie_2287.jpg,4.2
268,movie_2584.jpg,4.3
269,game_1906.jpg,1.9
270,game_2501.jpg,2.7
271,game_2540.jpg,1.8
272,game_2874.jpg,1.6
273,game_0747.jpg,1.2
274,movie_0912.jpg,1.7
275,movie_1156.jpg,2.2
276,movie_0783.jpg,3.9
277,movie_1128.jpg,1.0
278,game_2651.jpg,1.8
279,movie_1257.jpg,3.7
280,movie_1966.jpg,3.1
281,movie_2372.jpg,4.3
282,movie_2909.jpg,3.0
283,movie_1122.jpg,3.2
284,game_2597.jpg,2.7
285,game_0474.jpg,2.8
286,movie_1391.jpg,3.1
287,game_1210.jpg,3.4
288,movie_0344.jpg,2.0
289,movie_0112.jpg,3.1
290,game_1454.jpg,2.2
291,movie_0011.jpg,2.2
292,game_2237.jpg,3.0
293,movie_2886.jpg,3.2
294,movie_0416.jpg,3.8
295,movie_0881.jpg,3.1
296,movie_0784.jpg,3.2
297,movie_0729.jpg,2.0
298,game_0414.jpg,3.1
299,game_1257.jpg,3.2
300,game_2318.jpg,1.5
301,movie_2539.jpg,1.2
302,movie_1152.jpg,2.9
303,game_2739.jpg,3.0
304,movie_1995.jpg,3.9
305,movie_2728.jpg,4.7
306,game_2988.jpg,1.0
307,movie_0994.jpg,0.5
308,movie_2746.jpg,2.9
309,game_1343.jpg,3.9
310,movie_1293.jpg,4.3
311,movie_1428.jpg,2.4
312,movie_2960.jpg,2.5
313,movie_0568.jpg,3.3
314,game_2016.jpg,1.5
315,movie_1713.jpg,4.0
316,movie_0443.jpg,2.0
317,game_0077.jpg,0.7
318,game_1638.jpg,2.4
319,game_0120.jpg,3.4
320,game_1128.jpg,3.0
321,movie_0643.jpg,3.3
322,movie_1182.jpg,1.9
323,movie_1591.jpg,3.2
324,movie_2187.jpg,2.1
325,movie_0217.jpg,1.0
326,game_2704.jpg,3.4
327,game_0682.jpg,1.3
328,movie_0289.jpg,3.6
329,movie_0724.jpg,4.4
330,game_0433.jpg,4.4
331,game_0641.jpg,1.7
332,movie_0693.jpg,3.4
333,game_2984.jpg,2.4
334,game_1218.jpg,0.4
335,game_0065.jpg,3.9
336,game_2969.jpg,1.8
337,game_1292.jpg,3.4
338,movie_0583.jpg,4.5
339,movie_2161.jpg,4.2
340,game_0267.jpg,4.5
341,game_0829.jpg,1.3
342,game_1577.jpg,4.0
343,game_0005.jpg,1.3
344,game_1901.jpg,3.0
345,movie_2895.jpg,3.8
346,movie_2557.jpg,3.5
347,game_0845.jpg,1.7
348,movie_0651.jpg,0.9
349,game_2185.jpg,1.5
350,movie_2387.jpg,4.7
351,movie_1683.jpg,4.1
352,game_0765.jpg,0.4
353,game_2269.jpg,2.6
354,game_0948.jpg,3.2
355,game_2148.jpg,1.9
356,game_1529.jpg,3.1
357,game_2554.jpg,3.4
358,game_2089.jpg,2.5
359,movie_0004.jpg,3.6
360,movie_1420.jpg,4.2
361,movie_0383.jpg,3.7
362,movie_0895.jpg,3.6
363,movie_2353.jpg,4.0
364,movie_0998.jpg,4.6
365,movie_1283.jpg,3.9
366,movie_1742.jpg,4.7
367,game_0570.jpg,0.8
368,game_0391.jpg,3.0
369,movie_2215.jpg,2.9
370,movie_1996.jpg,2.1
371,game_1588.jpg,0.1
372,game_1313.jpg,1.5
373,game_0992.jpg,2.2
374,movie_1116.jpg,2.5
375,movie_2053.jpg,3.5
376,movie_0974.jpg,3.0
377,game_1716.jpg,1.7
378,movie_1727.jpg,3.1
379,movie_2074.jpg,2.7
380,movie_0575.jpg,3.3
381,game_2063.jpg,3.2
382,game_2359.jpg,1.6
383,movie_1717.jpg,2.9
384,movie_1958.jpg,3.0
385,movie_1888.jpg,3.6
386,game_0208.jpg,4.3
387,game_0272.jpg,0.8
388,movie_1702.jpg,3.3
389,game_2846.jpg,0.7
390,movie_1214.jpg,3.5
391,movie_0379.jpg,3.2
392,game_0450.jpg,3.8
393,game_1279.jpg,2.9
394,game_1861.jpg,3.4
395,movie_0522.jpg,3.2
396,movie_0105.jpg,2.5
397,movie_0500.jpg,2.0
398,movie_1351.jpg,3.7
