Index,Image,Score
0,movie_1065.jpg,2.5
1,game_0775.jpg,1.5
2,movie_1964.jpg,1.5
3,game_1666.jpg,1.0
4,movie_0393.jpg,2.5
5,game_2900.jpg,3.0
6,game_0278.jpg,2.5
7,game_1662.jpg,3.5
8,game_1812.jpg,2.0
9,game_0192.jpg,0.5
10,movie_0355.jpg,3.0
11,game_0879.jpg,2.5
12,game_2462.jpg,2.0
13,movie_0957.jpg,2.5
14,game_2211.jpg,2.8
15,movie_2588.jpg,2.6
16,movie_1078.jpg,1.9
17,game_0576.jpg,2.0
18,movie_0018.jpg,2.3
19,movie_0536.jpg,3.6
20,movie_0742.jpg,3.2
21,game_2835.jpg,0.7
22,game_2666.jpg,2.1
23,game_0211.jpg,0.3
24,movie_2542.jpg,3.2
25,movie_0024.jpg,2.9
26,movie_2806.jpg,3.7
27,movie_0557.jpg,4.2
28,game_1803.jpg,3.5
29,movie_2068.jpg,3.8
30,game_1998.jpg,2.8
31,movie_0093.jpg,1.9
32,movie_0988.jpg,3.4
33,movie_1648.jpg,4.2
34,movie_0043.jpg,4.6
35,movie_1225.jpg,4.0
36,game_1209.jpg,4.6
37,movie_2512.jpg,2.5
38,movie_0910.jpg,2.1
39,game_0101.jpg,1.7
40,movie_2777.jpg,2.9
41,game_0618.jpg,1.9
42,movie_0596.jpg,2.0
43,game_2576.jpg,3.3
44,movie_0008.jpg,3.8
45,game_2461.jpg,1.8
46,movie_1331.jpg,2.3
47,movie_2281.jpg,2.7
48,game_2320.jpg,2.5
49,movie_0751.jpg,3.2
50,movie_2158.jpg,3.5
51,movie_2240.jpg,3.6
52,game_1681.jpg,2.7
53,game_2013.jpg,2.3
54,game_0854.jpg,2.2
55,game_1778.jpg,1.4
56,game_2154.jpg,1.5
57,movie_1405.jpg,3.7
58,game_1465.jpg,2.3
59,game_2588.jpg,1.9
60,movie_2415.jpg,4.7
61,game_0128.jpg,2.0
62,movie_0158.jpg,2.8
63,game_1501.jpg,2.5
64,game_1204.jpg,4.0
65,movie_2824.jpg,4.2
66,movie_2342.jpg,3.8
67,game_2910.jpg,1.7
68,movie_0872.jpg,3.9
69,movie_0446.jpg,1.7
70,movie_2697.jpg,3.3
71,game_2726.jpg,4.8
72,movie_0762.jpg,2.0
73,movie_0245.jpg,4.2
74,movie_2764.jpg,3.1
75,game_0490.jpg,0.2
76,game_2806.jpg,1.4
77,game_0977.jpg,3.1
78,game_0383.jpg,2.5
79,movie_1801.jpg,2.2
80,movie_2546.jpg,3.2
81,movie_0483.jpg,1.9
82,game_1073.jpg,2.0
83,movie_1527.jpg,1.8
84,movie_1572.jpg,3.1
85,game_2296.jpg,4.5
86,game_0791.jpg,2.5
87,game_2174.jpg,1.9
88,movie_1384.jpg,4.7
89,game_0223.jpg,3.1
90,movie_1852.jpg,3.5
91,movie_1194.jpg,2.5
92,movie_2561.jpg,3.4
93,movie_0178.jpg,3.5
94,movie_2001.jpg,3.7
95,movie_0591.jpg,4.1
96,game_1915.jpg,4.1
97,game_0571.jpg,3.9
98,movie_2883.jpg,4.5
99,movie_0165.jpg,1.9
100,game_1641.jpg,2.0
101,game_1676.jpg,3.8
102,game_2441.jpg,2.5
103,game_1530.jpg,2.3
104,game_2937.jpg,1.2
105,game_2791.jpg,0.4
106,movie_0291.jpg,2.9
107,movie_0036.jpg,3.9
108,game_0603.jpg,3.0
109,game_1593.jpg,2.0
110,game_2905.jpg,2.8
111,movie_2786.jpg,3.7
112,movie_0611.jpg,2.7
113,movie_2713.jpg,4.4
114,movie_0926.jpg,3.8
115,movie_2045.jpg,4.4
116,movie_1992.jpg,3.7
117,movie_1733.jpg,1.3
118,game_2714.jpg,4.6
119,game_0367.jpg,2.7
120,movie_0663.jpg,2.2
121,game_0586.jpg,1.7
122,game_2720.jpg,4.2
123,game_0262.jpg,3.0
124,movie_1997.jpg,3.6
125,game_2804.jpg,1.1
126,game_1629.jpg,2.0
127,movie_1209.jpg,3.1
128,movie_1848.jpg,2.4
129,movie_1051.jpg,2.8
130,game_2358.jpg,2.0
131,game_2595.jpg,1.7
132,game_0449.jpg,3.5
133,game_0657.jpg,2.5
134,movie_1631.jpg,3.8
135,game_2136.jpg,3.5
136,movie_0255.jpg,4.1
137,movie_2236.jpg,1.4
138,movie_0772.jpg,2.3
139,game_2140.jpg,2.5
140,game_2747.jpg,3.0
141,game_0056.jpg,2.1
142,movie_2570.jpg,2.9
143,movie_1629.jpg,3.4
144,movie_1837.jpg,4.1
145,game_0795.jpg,3.8
146,game_0358.jpg,2.0
147,movie_2272.jpg,3.5
