Index,Image,Score
0,movie_1065.jpg,1.8
1,game_0775.jpg,2.3
2,movie_1964.jpg,2.8
3,game_1666.jpg,0.6
4,movie_0393.jpg,1.8
5,game_2900.jpg,1.3
6,game_0278.jpg,2.0
7,game_1662.jpg,2.5
8,game_1812.jpg,1.6
9,game_0192.jpg,0.1
10,movie_0355.jpg,2.3
11,game_0879.jpg,2.0
12,game_2462.jpg,1.6
13,movie_0957.jpg,1.9
14,game_2211.jpg,2.4
15,movie_2588.jpg,2.7
16,movie_1078.jpg,2.5
17,game_0576.jpg,2.2
18,movie_0018.jpg,1.9
19,movie_0536.jpg,3.2
20,movie_0742.jpg,2.5
21,game_2835.jpg,1.2
22,game_2666.jpg,2.1
23,game_0211.jpg,0.0
24,movie_2542.jpg,2.9
25,movie_0024.jpg,2.5
26,movie_2806.jpg,3.2
27,movie_0557.jpg,2.7
28,game_1803.jpg,3.3
29,movie_2068.jpg,3.0
30,game_1998.jpg,3.6
31,movie_0093.jpg,2.3
32,movie_0988.jpg,2.7
33,movie_1648.jpg,2.8
34,movie_0043.jpg,3.1
35,movie_1225.jpg,3.4
36,game_1209.jpg,3.9
37,movie_2512.jpg,3.8
38,movie_0910.jpg,3.2
39,game_0101.jpg,2.9
40,movie_2777.jpg,1.8
41,game_0618.jpg,1.7
42,movie_0596.jpg,1.2
43,game_2576.jpg,2.8
44,movie_0008.jpg,3.0
45,game_2461.jpg,2.1
46,movie_1331.jpg,2.1
47,movie_2281.jpg,3.5
48,game_2320.jpg,3.1
49,movie_0751.jpg,3.3
50,movie_2158.jpg,2.8
51,movie_2240.jpg,2.2
52,game_1681.jpg,2.0
53,game_2013.jpg,2.0
54,game_0854.jpg,2.7
55,game_1778.jpg,2.3
56,game_2154.jpg,1.0
57,movie_1405.jpg,3.7
58,game_1465.jpg,3.1
59,game_2588.jpg,3.0
60,movie_2415.jpg,3.9
61,game_0128.jpg,3.0
62,movie_0158.jpg,3.0
63,game_1501.jpg,3.0
64,game_1204.jpg,3.3
65,movie_2824.jpg,4.7
66,movie_2342.jpg,2.2
67,game_2910.jpg,2.8
68,movie_0872.jpg,4.2
69,movie_0446.jpg,2.1
70,movie_2697.jpg,2.3
71,game_2726.jpg,3.2
72,movie_0762.jpg,2.5
73,movie_0245.jpg,3.0
74,movie_2764.jpg,3.3
75,game_0490.jpg,0.3
76,game_2806.jpg,0.8
77,game_0977.jpg,1.8
78,game_0383.jpg,2.8
79,movie_1801.jpg,2.3
80,movie_2546.jpg,2.8
81,movie_0483.jpg,2.2
82,game_1073.jpg,2.5
83,movie_1527.jpg,2.3
84,movie_1572.jpg,2.7
85,game_2296.jpg,3.1
86,game_0791.jpg,2.1
87,game_2174.jpg,1.6
88,movie_1384.jpg,2.8
89,game_0223.jpg,3.3
90,movie_1852.jpg,3.7
91,movie_1194.jpg,2.2
92,movie_2561.jpg,3.3
93,movie_0178.jpg,2.5
94,movie_2001.jpg,2.8
95,movie_0591.jpg,3.3
96,game_1915.jpg,3.7
97,game_0571.jpg,3.0
98,movie_2883.jpg,3.2
99,movie_0165.jpg,1.9
100,game_1641.jpg,2.1
101,game_1676.jpg,1.9
102,game_2441.jpg,1.2
103,game_1530.jpg,1.5
104,game_2937.jpg,0.5
105,game_2791.jpg,0.7
106,movie_0291.jpg,1.7
107,movie_0036.jpg,1.4
108,game_0603.jpg,0.7
109,game_1593.jpg,0.2
110,game_2905.jpg,1.8
111,movie_2786.jpg,2.9
112,movie_0611.jpg,1.3
113,movie_2713.jpg,3.2
114,movie_0926.jpg,3.0
115,movie_2045.jpg,2.5
116,movie_1992.jpg,2.0
117,movie_1733.jpg,0.3
118,game_2714.jpg,3.7
119,game_0367.jpg,3.1
120,movie_0663.jpg,1.8
121,game_0586.jpg,1.7
122,game_2720.jpg,3.3
123,game_0262.jpg,2.2
124,movie_1997.jpg,2.7
125,game_2804.jpg,1.2
126,game_1629.jpg,1.8
127,movie_1209.jpg,2.6
128,movie_1848.jpg,2.3
129,movie_1051.jpg,2.5
130,game_2358.jpg,2.1
131,game_2595.jpg,1.8
132,game_0449.jpg,3.1
133,game_0657.jpg,2.0
134,movie_1631.jpg,2.7
135,game_2136.jpg,1.8
136,movie_0255.jpg,2.9
137,movie_2236.jpg,1.5
138,movie_0772.jpg,0.8
139,game_2140.jpg,2.3
140,game_2747.jpg,2.2
141,game_0056.jpg,1.5
142,movie_2570.jpg,2.3
143,movie_1629.jpg,2.3
144,movie_1837.jpg,2.6
145,game_0795.jpg,1.7
146,game_0358.jpg,2.0
147,movie_2272.jpg,3.3
148,movie_1787.jpg,3.1
149,movie_0830.jpg,1.8
150,movie_0625.jpg,2.5
151,game_1578.jpg,2.7
152,movie_1896.jpg,3.1
153,game_1712.jpg,2.7
154,movie_1342.jpg,2.6
155,movie_2297.jpg,2.5
156,game_2808.jpg,3.0
157,game_0320.jpg,2.2
158,movie_0413.jpg,2.4
159,game_2385.jpg,1.9
160,game_0071.jpg,2.3
161,movie_2744.jpg,4.1
162,game_2184.jpg,2.2
163,game_1264.jpg,1.8
164,movie_1038.jpg,3.2
165,game_1237.jpg,2.9
166,game_2326.jpg,2.7
167,game_2944.jpg,1.8
168,movie_0362.jpg,2.7
169,game_0226.jpg,1.8
170,game_2474.jpg,2.3
171,movie_0182.jpg,2.1
172,movie_0037.jpg,2.8
173,movie_2430.jpg,2.6
174,game_0166.jpg,2.7
175,game_0103.jpg,3.2
176,game_2122.jpg,2.3
177,movie_0281.jpg,2.7
178,movie_2227.jpg,3.2
179,game_0410.jpg,2.3
180,movie_2760.jpg,3.2
181,game_0998.jpg,2.4
182,movie_1172.jpg,3.2
183,game_2338.jpg,1.4
184,movie_0886.jpg,1.3
185,game_1508.jpg,1.3
186,game_0112.jpg,2.9
187,game_2782.jpg,2.7
188,movie_2258.jpg,1.1
