Index,Image,Score
0,movie_1065.jpg,2.5
1,game_0775.jpg,1.6
2,movie_1964.jpg,2.0
3,game_1666.jpg,0.1
4,movie_0393.jpg,1.0
5,game_2900.jpg,0.9
6,game_0278.jpg,1.0
7,game_1662.jpg,2.9
8,game_1812.jpg,1.9
9,game_0192.jpg,1.1
10,movie_0355.jpg,2.8
11,game_0879.jpg,2.5
12,game_2462.jpg,2.7
13,movie_0957.jpg,2.3
14,game_2211.jpg,3.1
15,movie_2588.jpg,2.5
16,movie_1078.jpg,2.9
17,game_0576.jpg,2.0
18,movie_0018.jpg,2.6
19,movie_0536.jpg,2.8
20,movie_0742.jpg,1.9
21,game_2835.jpg,2.1
22,game_2666.jpg,2.5
23,game_0211.jpg,0.4
24,movie_2542.jpg,3.8
25,movie_0024.jpg,2.0
26,movie_2806.jpg,2.6
27,movie_0557.jpg,2.3
28,game_1803.jpg,2.4
29,movie_2068.jpg,2.2
30,game_1998.jpg,2.7
31,movie_0093.jpg,1.8
32,movie_0988.jpg,3.6
33,movie_1648.jpg,2.3
34,movie_0043.jpg,3.4
35,movie_1225.jpg,2.7
36,game_1209.jpg,3.0
37,movie_2512.jpg,1.4
38,movie_0910.jpg,2.3
39,game_0101.jpg,0.5
40,movie_2777.jpg,1.3
41,game_0618.jpg,1.0
42,movie_0596.jpg,0.7
43,game_2576.jpg,4.1
44,movie_0008.jpg,2.7
45,game_2461.jpg,1.5
46,movie_1331.jpg,1.2
47,movie_2281.jpg,3.0
48,game_2320.jpg,3.3
49,movie_0751.jpg,3.5
50,movie_2158.jpg,1.7
51,movie_2240.jpg,2.9
52,game_1681.jpg,2.7
53,game_2013.jpg,1.7
54,game_0854.jpg,1.2
55,game_1778.jpg,1.5
56,game_2154.jpg,1.7
57,movie_1405.jpg,1.3
58,game_1465.jpg,2.4
59,game_2588.jpg,2.2
60,movie_2415.jpg,2.3
61,game_0128.jpg,1.7
62,movie_0158.jpg,2.2
63,game_1501.jpg,2.5
64,game_1204.jpg,1.3
65,movie_2824.jpg,2.6
66,movie_2342.jpg,1.8
67,game_2910.jpg,0.7
68,movie_0872.jpg,2.5
69,movie_0446.jpg,1.1
70,movie_2697.jpg,1.3
71,game_2726.jpg,2.0
72,movie_0762.jpg,1.3
73,movie_0245.jpg,2.5
74,movie_2764.jpg,2.3
75,game_0490.jpg,0.9
76,game_2806.jpg,0.9
77,game_0977.jpg,2.4
78,game_0383.jpg,2.4
79,movie_1801.jpg,2.1
80,movie_2546.jpg,2.4
81,movie_0483.jpg,2.2
82,game_1073.jpg,1.6
83,movie_1527.jpg,1.5
84,movie_1572.jpg,2.8
85,game_2296.jpg,2.9
86,game_0791.jpg,2.3
87,game_2174.jpg,1.4
88,movie_1384.jpg,3.1
89,game_0223.jpg,1.2
90,movie_1852.jpg,3.9
91,movie_1194.jpg,1.1
92,movie_2561.jpg,4.2
93,movie_0178.jpg,3.0
94,movie_2001.jpg,4.2
95,movie_0591.jpg,2.7
96,game_1915.jpg,4.4
97,game_0571.jpg,4.5
98,movie_2883.jpg,2.4
99,movie_0165.jpg,1.3
100,game_1641.jpg,1.5
101,game_1676.jpg,2.3
102,game_2441.jpg,1.5
103,game_1530.jpg,1.5
104,game_2937.jpg,1.2
105,game_2791.jpg,0.9
106,movie_0291.jpg,1.7
107,movie_0036.jpg,3.0
108,game_0603.jpg,1.6
109,game_1593.jpg,1.2
110,game_2905.jpg,3.0
111,movie_2786.jpg,1.2
112,movie_0611.jpg,0.9
113,movie_2713.jpg,2.9
114,movie_0926.jpg,2.4
115,movie_2045.jpg,2.3
116,movie_1992.jpg,2.2
117,movie_1733.jpg,0.3
118,game_2714.jpg,1.8
119,game_0367.jpg,1.5
120,movie_0663.jpg,0.9
121,game_0586.jpg,1.3
122,game_2720.jpg,1.3
123,game_0262.jpg,1.2
124,movie_1997.jpg,2.5
125,game_2804.jpg,0.8
126,game_1629.jpg,1.6
127,movie_1209.jpg,2.8
128,movie_1848.jpg,2.4
129,movie_1051.jpg,2.7
130,game_2358.jpg,1.1
131,game_2595.jpg,0.9
132,game_0449.jpg,1.9
133,game_0657.jpg,2.0
134,movie_1631.jpg,2.3
135,game_2136.jpg,0.7
136,movie_0255.jpg,1.8
137,movie_2236.jpg,1.3
138,movie_0772.jpg,2.0
139,game_2140.jpg,1.3
140,game_2747.jpg,2.0
141,game_0056.jpg,1.8
142,movie_2570.jpg,2.3
143,movie_1629.jpg,1.9
144,movie_1837.jpg,2.6
145,game_0795.jpg,2.3
146,game_0358.jpg,1.6
147,movie_2272.jpg,2.5
148,movie_1787.jpg,2.9
149,movie_0830.jpg,1.7
150,movie_0625.jpg,2.6
151,game_1578.jpg,1.7
152,movie_1896.jpg,3.2
153,game_1712.jpg,2.2
154,movie_1342.jpg,3.5
155,movie_2297.jpg,3.6
156,game_2808.jpg,1.2
157,game_0320.jpg,1.7
158,movie_0413.jpg,1.0
159,game_2385.jpg,2.0
160,game_0071.jpg,1.9
161,movie_2744.jpg,3.8
162,game_2184.jpg,2.0
163,game_1264.jpg,1.7
164,movie_1038.jpg,4.5
165,game_1237.jpg,2.5
166,game_2326.jpg,2.0
167,game_2944.jpg,1.8
168,movie_0362.jpg,2.0
169,game_0226.jpg,1.4
170,game_2474.jpg,1.3
171,movie_0182.jpg,1.0
172,movie_0037.jpg,2.0
173,movie_2430.jpg,1.5
174,game_0166.jpg,2.1
175,game_0103.jpg,1.9
176,game_2122.jpg,1.6
177,movie_0281.jpg,2.6
178,movie_2227.jpg,2.6
179,game_0410.jpg,1.9
180,movie_2760.jpg,2.6
181,game_0998.jpg,1.6
182,movie_1172.jpg,2.6
183,game_2338.jpg,0.7
184,movie_0886.jpg,0.4
185,game_1508.jpg,1.0
186,game_0112.jpg,0.9
187,game_2782.jpg,1.9
188,movie_2258.jpg,0.3
189,game_0754.jpg,1.4
190,game_0758.jpg,1.2
191,game_0283.jpg,1.1
192,game_2896.jpg,2.7
193,game_2765.jpg,1.1
194,movie_2638.jpg,1.5
195,movie_1910.jpg,4.8
196,movie_2485.jpg,1.7
197,movie_2388.jpg,3.0
198,game_1174.jpg,2.3
199,movie_1551.jpg,1.6
